zid,zid_attr,id,id_attr,building_name,name,name_read,name_read_through,name_initial_code,phone_number,post_code,address_code,address_code1,address_code2,address_code3,address_code4,address_code5,address_detail_code1,address_detail_code2,address,building_type,endearing_name_type,language_code,entrance_point/0/0,entrance_point/0/1,arrival_point/0/0,arrival_point/0/1,genre_code,main_genre_name,all_genre_name,position/0,position/1,distance,entrance_point,arrival_point,entrance_point/1/0,entrance_point/1/1,arrival_point/1/0,arrival_point/1/1,arrival_point/2/0,arrival_point/2/1,entrance_point/2/0,entrance_point/2/1,arrival_point/3/0,arrival_point/3/1
309098570781342979,1749746353375807561,0000309098570781342979,0001749746353375807561,,上林公園,,,99,,,431010170000000200009,JPN,43,101,017,000,00002,00009,熊本県熊本市中央区上林町2-38,7,7,ja,130.7099972873,32.807933214,130.710198839,32.8078843859,00070:0007000050; ,0007000050:公園・緑地,レジャー;公園・緑地;,130.7099986437,32.8079361979,,,,,,,,,,,,,
309353651841853572,309096949431286876,0000309353651841853572,0000309096949431286876,蚕糸会館,セブンイレブン熊本上乃裏通り店,,セブンイレブンクマモトカミノウラトオリテン,99,096-355-4661,,431010160000000700015,JPN,43,101,016,000,00007,00015,熊本県熊本市中央区上通町7-32,1,1,ja,130.7119273546,32.8045450846,130.7118969727,32.8043069119,00110:0011000010; ,0011000010:セブンイレブン,コンビニ;セブンイレブン;,130.7119327799,32.8046001519,,,,130.7121487088,32.8045537652,130.7121706814,32.8045496962,,,,,,
309353651841853621,1752077318026735869,0000309353651841853621,0001752077318026735869,PREMIST KAMITORI,駐車場,,,99,,,431010160000000700005,JPN,43,101,016,000,00007,00005,熊本県熊本市中央区上通町7-14,1,7,ja,,,,,00010:0001000120; ,0001000120:その他駐車場,交通;その他駐車場;,130.711702474,32.8050751411,,,,,,,,,,,,,
309353651841859455,310056823082229655,0000309353651841859455,0000310056823082229655,熊本信愛女学院高等学校中学校,私立熊本信愛女学院中学校,,シリツクマモトシンアイジョガクインチュウガッコウ,99,096-354-5355,,431010170000000300001,JPN,43,101,017,000,00003,00001,熊本県熊本市中央区上林町3-18,1,1,ja,130.7110934787,32.8083789063,130.7108911133,32.8087394206,00050:0005000050; ,0005000050:中学,教育;中学;,130.7111013455,32.8082720269,,,,,,,,,,,,,
309353651841860109,1751854117166471111,0000309353651841860109,0001751854117166471111,九宣ビル,駐車場,,,99,,,431010170000000100001,JPN,43,101,017,000,00001,00001,熊本県熊本市中央区上林町1-11,1,7,ja,,,,,00010:0001000120; ,0001000120:その他駐車場,交通;その他駐車場;,130.7105777995,32.8074970161,,,,,,,,,,,,,
309353651841860129,310056823082231085,0000309353651841860129,0000310056823082231085,B・FLAT上林ビル,駐車場,,,99,,,431010170000000100005,JPN,43,101,017,000,00001,00005,熊本県熊本市中央区上林町1-2,1,7,ja,,,,,00010:0001000120; ,0001000120:その他駐車場,交通;その他駐車場;,130.7099142795,32.8075534397,,,,,,,,,,,,,
309353651841860152,310056823082231215,0000309353651841860152,0000310056823082231215,カスティージョ上林,駐車場,,,99,,,431010170000000200009,JPN,43,101,017,000,00002,00009,熊本県熊本市中央区上林町2-38,1,7,ja,,,,,00010:0001000120; ,0001000120:その他駐車場,交通;その他駐車場;,130.7100051541,32.8078087023,,,,,,,,,,,,,
309353651841860166,310056823082231404,0000309353651841860166,0000310056823082231404,ヴァールシャトー,駐車場,,,99,,,431010170000000100023,JPN,43,101,017,000,00001,00023,熊本県熊本市中央区上林町1-8,1,7,ja,,,,,00010:0001000120; ,0001000120:その他駐車場,交通;その他駐車場;,130.71033176,32.8074275716,,,,,,,,,,,,,
309353651841860218,1751969565887269169,0000309353651841860218,0001751969565887269169,ロマージュ上通並木坂,ブラザーズオリジナルズ,,,99,,,431010950000000500013,JPN,43,101,095,000,00005,00013,熊本県熊本市中央区南坪井町5-27-1,1,7,ja,,,,,00100:0010000050; ,0010000050:大型衣料専門店,商業;大型衣料専門店;,130.7127167426,32.8076812066,,,,,,,,,,,,,
309353651841861224,1748357670190038685,0000309353651841861224,0001748357670190038685,㈲コーポ多江,パープル,,,99,,,431010950000000800010,JPN,43,101,095,000,00008,00010,熊本県熊本市中央区南坪井町8-5,1,7,ja,,,,,00100:0010000050; ,0010000050:大型衣料専門店,商業;大型衣料専門店;,130.7135997179,32.8078789605,,,,,,,,,,,,,
309353651841861291,310146983035704286,0000309353651841861291,0000310146983035704286,広永マンション,駐車場,,,99,,,431010950000001000009,JPN,43,101,095,000,00010,00009,熊本県熊本市中央区南坪井町10-33,1,7,ja,,,,,00010:0001000120; ,0001000120:その他駐車場,交通;その他駐車場;,130.7143370226,32.8076188151,,,,,,,,,,,,,
309353651841861397,310879257779807806,0000309353651841861397,0000310879257779807806,並木坂デンタルクリニック,ローソン並木坂店,,ローソンナミキザカテン,99,096-325-7473,,431010950000000500006,JPN,43,101,095,000,00005,00006,熊本県熊本市中央区南坪井町5-19,1,1,ja,130.7121587457,32.8077137587,130.7120703125,32.807746582,00110:0011000020; ,0011000020:ローソン,コンビニ;ローソン;,130.7122998047,32.8076912435,,,,,,,,,,,,,
309353651841861509,1751104250236565455,0000309353651841861509,0001751104250236565455,SON FOREST HARADA,オーバーラップ,,,99,,,431010170000000300009,JPN,43,101,017,000,00003,00009,熊本県熊本市中央区上林町3-32,1,7,ja,,,,,00100:0010000050; ,0010000050:大型衣料専門店,商業;大型衣料専門店;,130.7119737413,32.8083308919,,,,,,,,,,,,,
1750678168005617752,1,0001750678168005617752,0000000000000000000001,,水道町(産交)(電鉄)(熊バス)(都市),,,99,,,431010590000000900009,JPN,43,101,059,000,00009,00009,熊本県熊本市中央区水道町9-31,,2,ja,,,,,00010:0001000100; ,0001000100:バス停,交通;バス停;,130.7139841037,32.8021384006,,,,,,,,,,,,,
1750678168005617754,1,0001750678168005617754,0000000000000000000001,,通町筋(高速)(都市間)(都市)(熊バス)(空港)(産交),,,99,,,431010160000000200001,JPN,43,101,016,000,00002,00001,熊本県熊本市中央区上通町2-1,,2,ja,,,,,00010:0001000100; ,0001000100:バス停,交通;バス停;,130.7111583116,32.8029397244,,,,,,,,,,,,,
1750678168005617748,1,0001750678168005617748,0000000000000000000001,,水道町(電鉄)(産交)(都市),,,99,,,431010590000000100005,JPN,43,101,059,000,00001,00005,熊本県熊本市中央区水道町1-19,,2,ja,,,,,00010:0001000100; ,0001000100:バス停,交通;バス停;,130.7131722005,32.8030029297,,,,,,,,,,,,,
1750678168005617732,1,0001750678168005617732,0000000000000000000001,,城東町(電鉄)(都市),,,99,,,4310105100000005,JPN,43,101,051,000,00005,,熊本県熊本市中央区城東町5,,2,ja,,,,,00010:0001000100; ,0001000100:バス停,交通;バス停;,130.7098687066,32.8072192383,,,,,,,,,,,,,
306315706852006910,306315185013484498,0000306315706852006910,0000306315185013484498,,コスギエコパーキング水道町,,コスギエコパーキングスイドウチョウチュウシャジョウ,99,,,431010590000000500004,JPN,43,101,059,000,00005,00004,熊本県熊本市中央区水道町5-21,7,7,ja,130.7135047743,32.8016094293,130.7135245768,32.8016018338,00010:0001000060; ,0001000060:駐車場,交通;駐車場;,130.7133789063,32.8017575412,,,,130.7130406359,32.8018522135,130.7129619683,32.801882053,,,,,,
306408065828160085,306407543989637587,0000306408065828160085,0000306407543989637587,,ホテルメルパルク熊本駐車場,,ホテルメルパルククマモトチュウシャジョウ,99,,,4310105900000015,JPN,43,101,059,000,00015,,熊本県熊本市中央区水道町15,7,7,ja,130.7150786675,32.8034724935,130.7150339084,32.8034928385,00010:0001000060; ,0001000060:駐車場,交通;駐車場;,130.7154359266,32.8036599392,,,,,,,,,,,,,
1749791955191297556,1749791433352771101,0001749791955191297556,0001749791433352771101,,セブンイレブンお客様専用駐車場,,,99,,,431010160000000700015,JPN,43,101,016,000,00007,00015,熊本県熊本市中央区上通町7-32,7,7,ja,,,,,00010:0001000120; ,0001000120:その他駐車場,交通;その他駐車場;,130.7120171441,32.8044151476,,,,,,,,,,,,,
1749791955191297560,1749791433352771105,0001749791955191297560,0001749791433352771105,,ソフィアレディースクリニック専用駐車場,,,99,,,431010590000000900010,JPN,43,101,059,000,00009,00010,熊本県熊本市中央区水道町9-5-1,7,7,ja,,,,,00010:0001000120; ,0001000120:その他駐車場,交通;その他駐車場;,130.7141455078,32.8024530707,,,,,,,,,,,,,
1749791955191297561,1749791433352771106,0001749791955191297561,0001749791433352771106,,片岡ビル囲碁広場専用駐車場,,,99,,,431010590000000900006,JPN,43,101,059,000,00009,00006,熊本県熊本市中央区水道町9-25,7,7,ja,,,,,00010:0001000120; ,0001000120:その他駐車場,交通;その他駐車場;,130.7142952474,32.8022683377,,,,,,,,,,,,,
1749946986331009782,1749946464492483374,0001749946986331009782,0001749946464492483374,,ダイイチパーク草場町駐車場,,ダイイチパーククサバマチチュウシャジョウ,99,,,431010240000000300006,JPN,43,101,024,000,00003,00006,熊本県熊本市中央区草葉町3-3,7,7,ja,130.712976888,32.8061862522,130.713039822,32.8063639323,00010:0001000060; ,0001000060:駐車場,交通;駐車場;,130.7130227322,32.8062947591,,,,,,,,,,,,,
1750088823330606414,1750088301492079951,0001750088823330606414,0001750088301492079951,,熊本市中央公民館駐車場,,クマモトシチュウオウコウミンカンチュウシャジョウ,99,,,431010240000000500001,JPN,43,101,024,000,00005,00001,熊本県熊本市中央区草葉町5-1,7,7,ja,130.71560574,32.8046072049,130.7151676432,32.8044249132,00010:0001000060; ,0001000060:駐車場,交通;駐車場;,130.7154134115,32.8045638021,,,,,,,,,,,,,
1750225162772483330,1750224640933956867,0001750225162772483330,0001750224640933956867,,パスート24上通並木坂コイン駐車場,,パスートニジュウヨンカミトオリナミキザカコインチュウシャジョウ,99,,,431010950000000500007,JPN,43,101,095,000,00005,00007,熊本県熊本市中央区南坪井町5-2,7,7,ja,130.7122477214,32.8074880642,130.7122433811,32.8074593099,00010:0001000060; ,0001000060:駐車場,交通;駐車場;,130.7122425673,32.8075672743,,,,,,,,,,,,,
1751045398446956520,1751044876608430106,0001751045398446956520,0001751044876608430106,,MGパーキング上通,,エムジーパーキングカミトオリ,99,,,431010160000000500014,JPN,43,101,016,000,00005,00014,熊本県熊本市中央区上通町5-46,7,7,ja,130.7116468641,32.8037559679,130.7117803277,32.8037291124,00010:0001000060; ,0001000060:駐車場,交通;駐車場;,130.7116596137,32.8038606771,,,,,,,,,,,,,
1752009670144325983,1749946464492483386,0001752009670144325983,0001749946464492483386,,三井のリパーク熊本水道町第3駐車場,,ミツイノリパーククマモトスイドウチョウダイサンチュウシャジョウ,99,,,431010590000000900004,JPN,43,101,059,000,00009,00004,熊本県熊本市中央区水道町9-20,7,7,ja,130.7146400282,32.8025198025,130.7146815321,32.8024880642,00010:0001000060; ,0001000060:駐車場,交通;駐車場;,130.71456977,32.8025889757,,,,,,,,,,,,,
1750619887446830354,1750619365608303905,0001750619887446830354,0001750619365608303905,,駐車場,,,99,,,431010160000000500003,JPN,43,101,016,000,00005,00003,熊本県熊本市中央区上通町5-13,7,7,ja,,,,,00010:0001000120; ,0001000120:その他駐車場,交通;その他駐車場;,130.7117472331,32.8042100694,,,,,,,,,,,,,
1750241655446874143,1750241133608347708,0001750241655446874143,0001750241133608347708,,上通月極モータープール,,カミトオリツキギメモータープール,99,,,431010160000000700009,JPN,43,101,016,000,00007,00009,熊本県熊本市中央区上通町7-19,7,7,ja,130.712077908,32.8049188911,130.7121663411,32.8051993815,00010:0001000110; ,0001000110:月極駐車場,交通;月極駐車場;,130.7120803494,32.8048898655,,,,,,,,,,,,,
1750241655446874157,1750241133608347722,0001750241655446874157,0001750241133608347722,,月極有料駐車場,,ツキギメユウリョウチュウシャジョウ,99,,,431010160000000500012,JPN,43,101,016,000,00005,00012,熊本県熊本市中央区上通町5-40,7,7,ja,130.7121842448,32.803758138,130.7122238498,32.8035872396,00010:0001000110; ,0001000110:月極駐車場,交通;月極駐車場;,130.7121869575,32.8037597656,,,,,,,,,,,,,
306408065828160065,306407543989637567,0000306408065828160065,0000306407543989637567,,コスギパーキング上通駐車場,,コスギパーキングカミトオリチュウシャジョウ,99,,,431010590000000300005,JPN,43,101,059,000,00003,00005,熊本県熊本市中央区水道町3-21,7,7,ja,130.7134638129,32.8042428928,130.7135538737,32.8044213867,00010:0001000060; ,0001000060:駐車場,交通;駐車場;,130.713515625,32.804347602,,,,,,,,,,,,,
306408065828160066,306407543989637568,0000306408065828160066,0000306407543989637568,,内坪井コインパーキング,,ウチツボイコインパーキング,99,,,431010950000000300001,JPN,43,101,095,000,00003,00001,熊本県熊本市中央区南坪井町3-1,7,7,ja,130.7132061089,32.806968316,130.7132028537,32.8069566515,00010:0001000060; ,0001000060:駐車場,交通;駐車場;,130.713218316,32.8070117188,,,,,,,,,,,,,
306408065828160073,1750483026166586522,0000306408065828160073,0001750483026166586522,,パスート24城東町コイン駐車場,,パスートニジュウヨンジョウトウマチコインチュウシャジョウ,99,,,431010510000000500014,JPN,43,101,051,000,00005,00014,熊本県熊本市中央区城東町5-38,7,7,ja,130.711233724,32.8065654839,130.7113891602,32.8070198568,00010:0001000060; ,0001000060:駐車場,交通;駐車場;,130.7113685438,32.8068410916,,,,,,,,,,,,,
306408065828160074,306407543989637576,0000306408065828160074,0000306407543989637576,,KAWATAパーキング,,カワタパーキング,99,,,431010950000000200005,JPN,43,101,095,000,00002,00005,熊本県熊本市中央区南坪井町2-17,7,7,ja,130.7135601128,32.8065112305,130.7135544162,32.8064892578,00010:0001000060; ,0001000060:駐車場,交通;駐車場;,130.7135343424,32.8066042752,,,,,,,,,,,,,
1747899695679785892,1749778239213034852,0001747899695679785892,0001749778239213034852,,コスギパーキング上通駐車場,,コスギパーキングカミトオリチュウシャジョウ,99,092-461-8359,,431010590000000300005,JPN,43,101,059,000,00003,00005,熊本県熊本市中央区水道町3-21,7,7,ja,130.7135742188,32.804313151,130.7137556966,32.8042941623,00010:0001000060; ,0001000060:駐車場,交通;駐車場;,130.713515625,32.804347602,,,,130.7135609266,32.8044053819,130.7135671658,32.8044178602,,,,,,
1750738634702755652,1750738112864229211,0001750738634702755652,0001750738112864229211,,月極駐車場,,ツキギメチュウシャジョウ,99,,,431010170000000100021,JPN,43,101,017,000,00001,00021,熊本県熊本市中央区上林町1-45,7,7,ja,130.7101193576,32.8074633789,130.7101190864,32.8073299154,00010:0001000110; ,0001000110:月極駐車場,交通;月極駐車場;,130.7101255968,32.8074625651,,,,,,,,,,,,,
1750738634702755727,1750738112864229334,0001750738634702755727,0001750738112864229334,,月極駐車場,,ツキギメチュウシャジョウ,99,,,431010950000000700011,JPN,43,101,095,000,00007,00011,熊本県熊本市中央区南坪井町7-7,7,7,ja,130.7131301541,32.8080295139,130.7131165907,32.8079052734,00010:0001000110; ,0001000110:月極駐車場,交通;月極駐車場;,130.713108724,32.8080278863,,,,,,,,,,,,,
1747496174912424498,1747495653073898035,0001747496174912424498,0001747495653073898035,,駐車場,,,99,,,431010590000000300012,JPN,43,101,059,000,00003,00012,熊本県熊本市中央区水道町3-38,7,7,ja,,,,,00010:0001000120; ,0001000120:その他駐車場,交通;その他駐車場;,130.712297092,32.8045678711,,,,,,,,,,,,,
1747911784670467462,1749197697073548737,0001747911784670467462,0001749197697073548737,アルファステイツ上通東,駐車場,,,99,,,4310109500000004,JPN,43,101,095,000,00004,,熊本県熊本市中央区南坪井町4,1,7,ja,,,,,00010:0001000120; ,0001000120:その他駐車場,交通;その他駐車場;,130.7140242513,32.8065049913,,,,,,,,,,,,,
1752534137190753452,1752533615352226989,0001752534137190753452,0001752533615352226989,,城東町月極駐車場,,ジョウトウマチツキギメチュウシャジョウ,99,,,431010510000000500020,JPN,43,101,051,000,00005,00020,熊本県熊本市中央区城東町5-46,7,7,ja,130.7110989041,32.806312934,130.7113226997,32.8063560655,00010:0001000110; ,0001000110:月極駐車場,交通;月極駐車場;,130.7110736762,32.8063080512,,,,,,,,,,,,,
1752534137190753456,1752533615352226993,0001752534137190753456,0001752533615352226993,,月極駐車場,,ツキギメチュウシャジョウ,99,,,431010240000000300008,JPN,43,101,024,000,00003,00008,熊本県熊本市中央区草葉町3-9,7,7,ja,130.7131220161,32.8061965603,130.7132316081,32.8063102214,00010:0001000110; ,0001000110:月極駐車場,交通;月極駐車場;,130.7131217448,32.8061960178,,,,,,,,,,,,,
1748883752949577268,1751104250236565321,0001748883752949577268,0001751104250236565321,カミノウラビル,FLAME,,,99,,,431010950000000200009,JPN,43,101,095,000,00002,00009,熊本県熊本市中央区南坪井町2-5,1,7,ja,,,,,00100:0010000050; ,0010000050:大型衣料専門店,商業;大型衣料専門店;,130.7131681315,32.8068774414,,,,,,,,,,,,,
1748883752949577268,1751104250236565322,0001748883752949577268,0001751104250236565322,カミノウラビル,VOID,,,99,,,431010950000000200009,JPN,43,101,095,000,00002,00009,熊本県熊本市中央区南坪井町2-5,1,7,ja,,,,,00100:0010000050; ,0010000050:大型衣料専門店,商業;大型衣料専門店;,130.7131681315,32.8068774414,,,,,,,,,,,,,
1749697391553952907,1751183415073308784,0001749697391553952907,0001751183415073308784,ホテルウィングインターナショナルセレクト熊本,セブンイレブン熊本水道町店,,セブンイレブンクマモトスイドウチョウテン,99,096-326-6050,,431010590000000200004,JPN,43,101,059,000,00002,00004,熊本県熊本市中央区水道町2-13,1,1,ja,130.7133024089,32.8036490885,130.7134594727,32.803562283,00110:0011000010; ,0011000010:セブンイレブン,コンビニ;セブンイレブン;,130.7131833225,32.8037014431,,,,,,,,,,,,,
1749946980693864592,1751553950492022037,0001749946980693864592,0001751553950492022037,エイルマンション水道町Ⅱ,駐車場,,,99,,,431010590000000600004,JPN,43,101,059,000,00006,00004,熊本県熊本市中央区水道町6-3,1,7,ja,,,,,00010:0001000120; ,0001000120:その他駐車場,交通;その他駐車場;,130.7137027995,32.8015364583,,,,,,,,,,,,,
1749791955191297557,1749791433352771102,0001749791955191297557,0001749791433352771102,,片岡不動産専用駐車場,,,99,,,431010590000000900006,JPN,43,101,059,000,00009,00006,熊本県熊本市中央区水道町9-25,7,7,ja,,,,,00010:0001000120; ,0001000120:その他駐車場,交通;その他駐車場;,130.7143568251,32.8024080404,,,,,,,,,,,,,
1749791955191297636,1749791433352771182,0001749791955191297636,0001749791433352771182,,田上心臓リハビリテーション病院職員専用駐車場,,,99,,,431010950000001000009,JPN,43,101,095,000,00010,00009,熊本県熊本市中央区南坪井町10-33,7,7,ja,,,,,00010:0001000120; ,0001000120:その他駐車場,交通;その他駐車場;,130.714460178,32.8075968424,,,,,,,,,,,,,
1751554466693404132,1752871165421951358,0001751554466693404132,0001752871165421951358,FOURDEER 水道町ビル,ローソン熊本水道町北店,,ローソンクマモトスイドウチョウキタテン,99,096-359-0775,860-0844,4310105900000010,JPN,43,101,059,000,00010,,熊本県熊本市中央区水道町10,1,1,ja,130.713757053,32.8033650716,130.7137310113,32.8033154297,00110:0011000020; ,0011000020:ローソン,コンビニ;ローソン;,130.7138197157,32.8034261068,,,,130.7136699761,32.8034605577,130.7135677083,32.803496365,,,,,,
1752009664507180850,1750898641561788652,0001752009664507180850,0001750898641561788652,熊本東京海上日動ビル,駐車場,,,99,,,431010590000000500001,JPN,43,101,059,000,00005,00001,熊本県熊本市中央区水道町5-15,1,7,ja,,,,,00010:0001000120; ,0001000120:その他駐車場,交通;その他駐車場;,130.7131317817,32.8015907118,,,,,,,,,,,,,
1751045398446956519,1751044876608430105,0001751045398446956519,0001751044876608430105,,タイムズ上乃裏駐車場,,タイムズカミノウラチュウシャジョウ,99,,,431010950000000300006,JPN,43,101,095,000,00003,00006,熊本県熊本市中央区南坪井町3-17,7,7,ja,130.7136707899,32.8074462891,130.7136751302,32.8074747721,00010:0001000060; ,0001000060:駐車場,交通;駐車場;,130.7135750326,32.8071633572,,,,,,,,,,,,,
1751687513237363851,1751686991398837389,0001751687513237363851,0001751686991398837389,,駐車場,,チュウシャジョウ,99,,,431010590000001200003,JPN,43,101,059,000,00012,00003,熊本県熊本市中央区水道町12-30,7,7,ja,,,,,00010:0001000120; ,0001000120:その他駐車場,交通;その他駐車場;,130.7144618056,32.8040752496,,,,,,,,,,,,,
309353651841852649,310150281570635329,0000309353651841852649,0000310150281570635329,ドトールコーヒーコーヒーショップ熊本上通り店,ドトールコーヒーショップ熊本上通り店,,ドトールコーヒーショップクマモトカミトオリテン,99,096-312-3450,860-0845,431010160000000400009,JPN,43,101,016,000,00004,00009,熊本県熊本市中央区上通町4-18,3,1,ja,130.7107248264,32.8040630425,130.7104543728,32.8030501302,00140:0014000010; ,0014000010:ドトールコーヒー,コーヒーショップ;ドトールコーヒー;,130.7105973307,32.8040958659,,,,130.7105932617,32.8040719944,130.7109103733,32.8045694987,,,130.710612793,32.8041167535,,
309353651841852685,309096949431283801,0000309353651841852685,0000309096949431283801,金龍堂まるぶん店,(株)金龍堂まるぶん店,,キンリュウドウマルブンテン,99,096-356-4733,860-0845,431010160000000500001,JPN,43,101,016,000,00005,00001,熊本県熊本市中央区上通町5-1,3,1,ja,130.711059299,32.8039588759,130.7104543728,32.8030501302,00100:0010000080; ,0010000080:その他大型専門店,商業;その他大型専門店;,130.7113102214,32.804125434,,,,130.7109375,32.8040299479,130.7109103733,32.8045694987,,,,,,
309353651841852781,310150281570636048,0000309353651841852781,0000310150281570636048,熊本城東郵便局,熊本城東郵便局,,クマモトジョウトウユウビンキョク,99,096-353-6478,860-0846,431010510000000100001,JPN,43,101,051,000,00001,00001,熊本県熊本市中央区城東町1-1,3,1,ja,130.7090380859,32.8040662977,130.7089686415,32.8039729818,00090:0009000040; ,0009000040:郵便局,金融;郵便局;,130.7091115994,32.8041224501,,,,130.7090193685,32.8040798611,130.7088772244,32.8040399848,130.7093801541,32.804246148,130.7092483181,32.8041902669,,
309353651841852810,310150281570636287,0000309353651841852810,0000310150281570636287,熊本ホテルキャッスル,熊本ホテルキャッスル,,クマモトホテルキャッスル,99,096-326-3311,860-0846,431010510000000400001,JPN,43,101,051,000,00004,00001,熊本県熊本市中央区城東町4-2,3,1,ja,130.709542372,32.8051931424,130.7092504883,32.8052926975,00080:0008000010; ,0008000010:ホテル,宿泊;ホテル;,130.7098798286,32.8050816515,,,,130.7095041233,32.8052826606,130.7092862956,32.8053304036,130.7092073568,32.8053339301,,,130.7092431641,32.805371365
309353651841852817,310150281570636332,0000309353651841852817,0000310150281570636332,aune KUMAMOTO,auneKUMAMOTO,,アウネクマモト,99,096-351-3320,860-0845,431010160000000100011,JPN,43,101,016,000,00001,00011,熊本県熊本市中央区上通町1-26,3,1,ja,130.7099156359,32.8034543186,130.7098442925,32.8033580187,00100:0010000090; ,0010000090:複合モール,商業;複合モール;,130.7099815538,32.8035321723,,,,130.7099129232,32.8034559462,,,,,,,,
309353651841852846,310150281570636434,0000309353651841852846,0000310150281570636434,熊本大学教育学部附属幼稚園,熊本大学教育学部附属幼稚園,,クマモトダイガクキョウイクガクブフゾクヨウチエン,99,096-352-3483,860-0846,431010510000000500036,JPN,43,101,051,000,00005,00036,熊本県熊本市中央区城東町5-9,3,1,ja,130.710352105,32.8065904405,130.7101711697,32.8065896267,00050:0005000070; ,0005000070:幼稚園,教育;幼稚園;,130.7105718316,32.8066129557,,,,130.7103523763,32.8066042752,130.7102178277,32.8065901693,,,,,,
309353651841852847,310150281570636436,0000309353651841852847,0000310150281570636436,アークホテル熊本城前,アークホテル熊本城前,,アークホテルクマモトジョウマエ,99,096-351-2222,860-0846,431010510000000500002,JPN,43,101,051,000,00005,00002,熊本県熊本市中央区城東町5-16,3,1,ja,130.7102368164,32.8069360352,130.7101220703,32.8068760851,00080:0008000010; ,0008000010:ホテル,宿泊;ホテル;,130.7104456923,32.8070258247,,,,130.7102473958,32.8069452582,130.7101635742,32.8068986003,,,,,,
309353651841852865,1751110847305963869,0000309353651841852865,0001751110847305963869,オークスパーキング,オークスパーキング,,オークスパーキング,99,096-356-7362,860-0845,431010160000000600011,JPN,43,101,016,000,00006,00011,熊本県熊本市中央区上通町6-8,3,1,ja,130.7107899306,32.805164388,130.7105371094,32.8051622179,00010:0001000060; ,0001000060:駐車場,交通;駐車場;,130.710820855,32.8051413303,,,,130.7107969835,32.8051828342,130.7105750868,32.8052655707,,,,,,
309353651841852866,310150281570636517,0000309353651841852866,0000310150281570636517,ホテルオークス,ホテルオークス,,ホテルオークス,99,096-322-1711,860-0845,431010160000000600011,JPN,43,101,016,000,00006,00011,熊本県熊本市中央区上通町6-8,3,1,ja,130.7106925456,32.8053344727,130.7106141493,32.8053719076,00080:0008000010; ,0008000010:ホテル,宿泊;ホテル;,130.71074273,32.8053504774,,,,130.7106958008,32.8053447808,,,,,,,,
309353651841852883,1749778239213034830,0000309353651841852883,0001749778239213034830,グランガーデン熊本ビル立体駐車場,グランガーデン熊本ビル立体駐車場,,グランガーデンクマモトビルリッタイチュウシャジョウ,99,096-323-5467,860-0846,431010510000000500004,JPN,43,101,051,000,00005,00004,熊本県熊本市中央区城東町5-26,3,1,ja,130.7105007595,32.8058490668,130.7102585178,32.8056890191,00010:0001000060; ,0001000060:駐車場,交通;駐車場;,130.7105881076,32.8058992513,,,,130.7104975043,32.8058517795,,,,,,,,
309353651841853004,309096949431284103,0000309353651841853004,0000309096949431284103,熊本県婦人会館,熊本県婦人会館,,,99,,860-0844,431010590000001400004,JPN,43,101,059,000,00014,00004,熊本県熊本市中央区水道町14-21,3,7,ja,130.715113661,32.8043907335,130.7151236979,32.8044373915,00040:0004000050; ,0004000050:ホール・会館,文化;ホール・会館;,130.7150751411,32.8042936198,,,,,,,,,,,,,
309353651841853062,309096949431284392,0000309353651841853062,0000309096949431284392,メルパルク熊本,メルパルク熊本,,メルパルククマモト,99,096-355-6311,860-0844,431010590000001400001,JPN,43,101,059,000,00014,00001,熊本県熊本市中央区水道町14-1,3,1,ja,130.7148388672,32.8034285482,130.7149796549,32.803374566,00040:0004000050; ,0004000050:ホール・会館,文化;ホール・会館;,130.7147111003,32.8035316298,,,,130.7148448351,32.8034450955,,,,,,,,
309353651841853075,309096949431284437,0000309353651841853075,0000309096949431284437,カトリック手取教会,カトリック手取教会,,,99,,860-0845,431010160000000300008,JPN,43,101,016,000,00003,00008,熊本県熊本市中央区上通町3-34,3,7,ja,130.7118375651,32.8031125217,130.7116438802,32.8027172852,00040:0004000070; ,0004000070:神社・仏閣・教会,文化;神社・仏閣・教会;,130.711914605,32.8032278103,,,,,,,,,,,,,
309353651841853107,309096949431284695,0000309353651841853107,0000309096949431284695,デイリーヤマザキ熊本水道町店,デイリーヤマザキ熊本水道町店,,デイリーヤマザキクマモトスイドウチョウテン,99,096-359-8880,860-0844,431010590000000100007,JPN,43,101,059,000,00001,00007,熊本県熊本市中央区水道町1-21,3,1,ja,130.7125965712,32.8025528971,130.712569987,32.8024584961,00110:0011000090; ,0011000090:ヤマザキデイリーストアー,コンビニ;ヤマザキデイリーストアー;,130.7126367188,32.8026605903,,,,130.7125824653,32.8025566949,130.7125113932,32.8024747721,,,,,,
309353651841853118,309096949431284716,0000309353651841853118,0000309096949431284716,東横イン熊本城通町筋,東横イン熊本城通町筋,,トウヨコインクマモトジョウトオリチョウスジ,99,096-325-1045,860-0844,431010590000000100001,JPN,43,101,059,000,00001,00001,熊本県熊本市中央区水道町1-1,3,1,ja,130.7124332682,32.802613661,130.7124018012,32.8025054253,00080:0008000020; ,0008000020:ビジネスホテル,宿泊;ビジネスホテル;,130.7124858941,32.8027308485,,,,130.7124240451,32.8026161024,,,,,,,,
