address_code,address,address_read,address_read_through,address_code1,address1,address_read1,address_read_through1,address_code2,address2,address_read2,address_read_through2,address_code3,address3,address_read3,address_read_through3,address_code4,address4,address_read4,address_read_through4,address_code5,address5,address_read5,address_read_through5,address_detail_code1,address_detail1,address_detail_read1,address_detail_read_through1,address_detail_code2,address_detail2,address_detail_read2,address_detail_read_through2,post_code,address_level,address_name_type,exclude_level_flag,entrance_point,position/0,position/1,pastmap_id,pastmap_year,child_level_flag,distance,entrance_point/0/0,entrance_point/0/1,entrance_point/1/0,entrance_point/1/1,entrance_point/2/0,entrance_point/2/1,entrance_point/3/0,entrance_point/3/1,entrance_point/4/0,entrance_point/4/1,entrance_point/5/0,entrance_point/5/1,entrance_point/6/0,entrance_point/6/1,entrance_point/7/0,entrance_point/7/1,entrance_point/8/0,entrance_point/8/1
431010510000000400002,熊本県熊本市中央区城東町4-7,クマモトケンクマモトシチュウオウクジョウトウマチ4-7,クマモトケンクマモトシチュウオウクジョウトウマチヨンナナ,JPN,日本,ニホン,ニホン,43,熊本県,クマモトケン,クマモトケン,101,熊本市中央区,クマモトシチュウオウク,クマモトシチュウオウク,051,城東町,ジョウトウマチ,ジョウトウマチ,000,,,,00004,4,4,ヨン,00002,7,7,ナナ,860-0846,TBN,1,0,,130.710031467,32.8054486762,,,0,,130.7096365017,32.8056076389,,,,,,,,,,,,,,,,
4310105100000005,熊本県熊本市中央区城東町5,クマモトケンクマモトシチュウオウクジョウトウマチ5,クマモトケンクマモトシチュウオウクジョウトウマチゴ,JPN,日本,ニホン,ニホン,43,熊本県,クマモトケン,クマモトケン,101,熊本市中央区,クマモトシチュウオウク,クマモトシチュウオウク,051,城東町,ジョウトウマチ,ジョウトウマチ,000,,,,00005,5,5,ゴ,,,,,860-0846,GIK,1,0,,130.7106504991,32.8065120443,,,1,,,,,,,,,,,,,,,,,,,
431010510000000500007,熊本県熊本市中央区城東町5-3,クマモトケンクマモトシチュウオウクジョウトウマチ5-3,クマモトケンクマモトシチュウオウクジョウトウマチゴサン,JPN,日本,ニホン,ニホン,43,熊本県,クマモトケン,クマモトケン,101,熊本市中央区,クマモトシチュウオウク,クマモトシチュウオウク,051,城東町,ジョウトウマチ,ジョウトウマチ,000,,,,00005,5,5,ゴ,00007,3,3,サン,860-0846,TBN,1,0,,130.7101383464,32.8060517036,,,0,,130.7100279405,32.8060384115,130.7100428602,32.8060655382,,,,,,,,,,,,,,
431010510000000500036,熊本県熊本市中央区城東町5-9,クマモトケンクマモトシチュウオウクジョウトウマチ5-9,クマモトケンクマモトシチュウオウクジョウトウマチゴキュウ,JPN,日本,ニホン,ニホン,43,熊本県,クマモトケン,クマモトケン,101,熊本市中央区,クマモトシチュウオウク,クマモトシチュウオウク,051,城東町,ジョウトウマチ,ジョウトウマチ,000,,,,00005,5,5,ゴ,00036,9,9,キュウ,860-0846,TBN,1,0,,130.7105718316,32.8065844727,,,0,,130.710352105,32.8065904405,130.7103523763,32.8066042752,,,,,,,,,,,,,,
431010510000000500001,熊本県熊本市中央区城東町5-13,クマモトケンクマモトシチュウオウクジョウトウマチ5-13,クマモトケンクマモトシチュウオウクジョウトウマチゴジュウサン,JPN,日本,ニホン,ニホン,43,熊本県,クマモトケン,クマモトケン,101,熊本市中央区,クマモトシチュウオウク,クマモトシチュウオウク,051,城東町,ジョウトウマチ,ジョウトウマチ,000,,,,00005,5,5,ゴ,00001,13,13,ジュウサン,860-0846,TBN,1,0,,130.71080051,32.8060275608,,,0,,130.7109375,32.8059703234,,,,,,,,,,,,,,,,
431010510000000500002,熊本県熊本市中央区城東町5-16,クマモトケンクマモトシチュウオウクジョウトウマチ5-16,クマモトケンクマモトシチュウオウクジョウトウマチゴジュウロク,JPN,日本,ニホン,ニホン,43,熊本県,クマモトケン,クマモトケン,101,熊本市中央区,クマモトシチュウオウク,クマモトシチュウオウク,051,城東町,ジョウトウマチ,ジョウトウマチ,000,,,,00005,5,5,ゴ,00002,16,16,ジュウロク,860-0846,TBN,1,0,,130.7104294162,32.8070144314,,,0,,130.7102368164,32.8069360352,130.7102473958,32.8069452582,130.7102498372,32.8069417318,,,,,,,,,,,,
431010510000000500003,熊本県熊本市中央区城東町5-18,クマモトケンクマモトシチュウオウクジョウトウマチ5-18,クマモトケンクマモトシチュウオウクジョウトウマチゴジュウハチ,JPN,日本,ニホン,ニホン,43,熊本県,クマモトケン,クマモトケン,101,熊本市中央区,クマモトシチュウオウク,クマモトシチュウオウク,051,城東町,ジョウトウマチ,ジョウトウマチ,000,,,,00005,5,5,ゴ,00003,18,18,ジュウハチ,860-0846,TBN,1,0,,130.7101312934,32.8072802734,,,0,,130.7101041667,32.8072577582,,,,,,,,,,,,,,,,
431010510000000500004,熊本県熊本市中央区城東町5-26,クマモトケンクマモトシチュウオウクジョウトウマチ5-26,クマモトケンクマモトシチュウオウクジョウトウマチゴニジュウロク,JPN,日本,ニホン,ニホン,43,熊本県,クマモトケン,クマモトケン,101,熊本市中央区,クマモトシチュウオウク,クマモトシチュウオウク,051,城東町,ジョウトウマチ,ジョウトウマチ,000,,,,00005,5,5,ゴ,00004,26,26,ニジュウロク,860-0846,TBN,1,0,,130.7105883789,32.80589898,,,0,,130.7104975043,32.8058517795,130.7105007595,32.8058490668,,,,,,,,,,,,,,
431010510000000500005,熊本県熊本市中央区城東町5-28,クマモトケンクマモトシチュウオウクジョウトウマチ5-28,クマモトケンクマモトシチュウオウクジョウトウマチゴニジュウハチ,JPN,日本,ニホン,ニホン,43,熊本県,クマモトケン,クマモトケン,101,熊本市中央区,クマモトシチュウオウク,クマモトシチュウオウク,051,城東町,ジョウトウマチ,ジョウトウマチ,000,,,,00005,5,5,ゴ,00005,28,28,ニジュウハチ,860-0846,TBN,1,0,,130.7106355794,32.8068286133,,,0,,130.7108159722,32.8071375868,,,,,,,,,,,,,,,,
431010510000000500006,熊本県熊本市中央区城東町5-29,クマモトケンクマモトシチュウオウクジョウトウマチ5-29,クマモトケンクマモトシチュウオウクジョウトウマチゴニジュウキュウ,JPN,日本,ニホン,ニホン,43,熊本県,クマモトケン,クマモトケン,101,熊本市中央区,クマモトシチュウオウク,クマモトシチュウオウク,051,城東町,ジョウトウマチ,ジョウトウマチ,000,,,,00005,5,5,ゴ,00006,29,29,ニジュウキュウ,860-0846,TBN,1,0,,130.7108477105,32.8069919162,,,0,,130.7108927409,32.8071183268,,,,,,,,,,,,,,,,
431010510000000500008,熊本県熊本市中央区城東町5-30,クマモトケンクマモトシチュウオウクジョウトウマチ5-30,クマモトケンクマモトシチュウオウクジョウトウマチゴサンジュウ,JPN,日本,ニホン,ニホン,43,熊本県,クマモトケン,クマモトケン,101,熊本市中央区,クマモトシチュウオウク,クマモトシチュウオウク,051,城東町,ジョウトウマチ,ジョウトウマチ,000,,,,00005,5,5,ゴ,00008,30,30,サンジュウ,860-0846,TBN,1,0,,130.7110270182,32.8069382053,,,0,,130.7110435655,32.8069883898,,,,,,,,,,,,,,,,
431010510000000500009,熊本県熊本市中央区城東町5-31,クマモトケンクマモトシチュウオウクジョウトウマチ5-31,クマモトケンクマモトシチュウオウクジョウトウマチゴサンジュウイチ,JPN,日本,ニホン,ニホン,43,熊本県,クマモトケン,クマモトケン,101,熊本市中央区,クマモトシチュウオウク,クマモトシチュウオウク,051,城東町,ジョウトウマチ,ジョウトウマチ,000,,,,00005,5,5,ゴ,00009,31,31,サンジュウイチ,860-0846,TBN,1,0,,130.7110864258,32.806820204,,,0,,130.7110660807,32.8067626953,130.711233724,32.8068630642,,,,,,,,,,,,,,
431010510000000500010,熊本県熊本市中央区城東町5-32,クマモトケンクマモトシチュウオウクジョウトウマチ5-32,クマモトケンクマモトシチュウオウクジョウトウマチゴサンジュウニ,JPN,日本,ニホン,ニホン,43,熊本県,クマモトケン,クマモトケン,101,熊本市中央区,クマモトシチュウオウク,クマモトシチュウオウク,051,城東町,ジョウトウマチ,ジョウトウマチ,000,,,,00005,5,5,ゴ,00010,32,32,サンジュウニ,860-0846,TBN,1,0,,130.7109586589,32.8065201823,,,0,,130.7110167101,32.8065638563,,,,,,,,,,,,,,,,
431010510000000500011,熊本県熊本市中央区城東町5-34,クマモトケンクマモトシチュウオウクジョウトウマチ5-34,クマモトケンクマモトシチュウオウクジョウトウマチゴサンジュウヨン,JPN,日本,ニホン,ニホン,43,熊本県,クマモトケン,クマモトケン,101,熊本市中央区,クマモトシチュウオウク,クマモトシチュウオウク,051,城東町,ジョウトウマチ,ジョウトウマチ,000,,,,00005,5,5,ゴ,00011,34,34,サンジュウヨン,860-0846,TBN,1,0,,130.7099696181,32.8059600152,,,0,,130.7099454753,32.8059860569,,,,,,,,,,,,,,,,
431010510000000500012,熊本県熊本市中央区城東町5-36,クマモトケンクマモトシチュウオウクジョウトウマチ5-36,クマモトケンクマモトシチュウオウクジョウトウマチゴサンジュウロク,JPN,日本,ニホン,ニホン,43,熊本県,クマモトケン,クマモトケン,101,熊本市中央区,クマモトシチュウオウク,クマモトシチュウオウク,051,城東町,ジョウトウマチ,ジョウトウマチ,000,,,,00005,5,5,ゴ,00012,36,36,サンジュウロク,860-0846,TBN,1,0,,130.7116205512,32.8069061957,,,0,,130.7117314996,32.8068712023,,,,,,,,,,,,,,,,
431010510000000500013,熊本県熊本市中央区城東町5-37,クマモトケンクマモトシチュウオウクジョウトウマチ5-37,クマモトケンクマモトシチュウオウクジョウトウマチゴサンジュウナナ,JPN,日本,ニホン,ニホン,43,熊本県,クマモトケン,クマモトケン,101,熊本市中央区,クマモトシチュウオウク,クマモトシチュウオウク,051,城東町,ジョウトウマチ,ジョウトウマチ,000,,,,00005,5,5,ゴ,00013,37,37,サンジュウナナ,860-0846,TBN,1,0,,130.7115983073,32.8068443468,,,0,,130.7117095269,32.8068093533,,,,,,,,,,,,,,,,
431010510000000500014,熊本県熊本市中央区城東町5-38,クマモトケンクマモトシチュウオウクジョウトウマチ5-38,クマモトケンクマモトシチュウオウクジョウトウマチゴサンジュウハチ,JPN,日本,ニホン,ニホン,43,熊本県,クマモトケン,クマモトケン,101,熊本市中央区,クマモトシチュウオウク,クマモトシチュウオウク,051,城東町,ジョウトウマチ,ジョウトウマチ,000,,,,00005,5,5,ゴ,00014,38,38,サンジュウハチ,860-0846,TBN,1,0,,130.7115795898,32.8067919922,,,0,,130.7116929796,32.8067637804,,,,,,,,,,,,,,,,
431010510000000500015,熊本県熊本市中央区城東町5-40,クマモトケンクマモトシチュウオウクジョウトウマチ5-40,クマモトケンクマモトシチュウオウクジョウトウマチゴヨンジュウ,JPN,日本,ニホン,ニホン,43,熊本県,クマモトケン,クマモトケン,101,熊本市中央区,クマモトシチュウオウク,クマモトシチュウオウク,051,城東町,ジョウトウマチ,ジョウトウマチ,000,,,,00005,5,5,ゴ,00015,40,40,ヨンジュウ,860-0846,TBN,1,0,,130.7115207248,32.8066086155,,,0,,130.7116273329,32.8065809462,130.7116522895,32.8066506619,130.7116748047,32.8067135959,,,,,,,,,,,,
431010510000000500016,熊本県熊本市中央区城東町5-41,クマモトケンクマモトシチュウオウクジョウトウマチ5-41,クマモトケンクマモトシチュウオウクジョウトウマチゴヨンジュウイチ,JPN,日本,ニホン,ニホン,43,熊本県,クマモトケン,クマモトケン,101,熊本市中央区,クマモトシチュウオウク,クマモトシチュウオウク,051,城東町,ジョウトウマチ,ジョウトウマチ,000,,,,00005,5,5,ゴ,00016,41,41,ヨンジュウイチ,860-0846,TBN,1,0,,130.7114792209,32.8065207248,,,0,,130.7115950521,32.8064898003,130.7116105143,32.8065318468,,,,,,,,,,,,,,
431010510000000500017,熊本県熊本市中央区城東町5-42,クマモトケンクマモトシチュウオウクジョウトウマチ5-42,クマモトケンクマモトシチュウオウクジョウトウマチゴヨンジュウニ,JPN,日本,ニホン,ニホン,43,熊本県,クマモトケン,クマモトケン,101,熊本市中央区,クマモトシチュウオウク,クマモトシチュウオウク,051,城東町,ジョウトウマチ,ジョウトウマチ,000,,,,00005,5,5,ゴ,00017,42,42,ヨンジュウニ,860-0846,TBN,1,0,,130.7113243273,32.8064900716,,,0,,130.7113370768,32.8064111328,,,,,,,,,,,,,,,,
431010510000000500018,熊本県熊本市中央区城東町5-43,クマモトケンクマモトシチュウオウクジョウトウマチ5-43,クマモトケンクマモトシチュウオウクジョウトウマチゴヨンジュウサン,JPN,日本,ニホン,ニホン,43,熊本県,クマモトケン,クマモトケン,101,熊本市中央区,クマモトシチュウオウク,クマモトシチュウオウク,051,城東町,ジョウトウマチ,ジョウトウマチ,000,,,,00005,5,5,ゴ,00018,43,43,ヨンジュウサン,860-0846,TBN,1,0,,130.7115253364,32.8063902452,,,0,,,,,,,,,,,,,,,,,,,
431010510000000500019,熊本県熊本市中央区城東町5-45,クマモトケンクマモトシチュウオウクジョウトウマチ5-45,クマモトケンクマモトシチュウオウクジョウトウマチゴヨンジュウゴ,JPN,日本,ニホン,ニホン,43,熊本県,クマモトケン,クマモトケン,101,熊本市中央区,クマモトシチュウオウク,クマモトシチュウオウク,051,城東町,ジョウトウマチ,ジョウトウマチ,000,,,,00005,5,5,ゴ,00019,45,45,ヨンジュウゴ,860-0846,TBN,1,0,,130.7111908637,32.8064298503,,,0,,130.7112559679,32.8064114041,,,,,,,,,,,,,,,,
431010510000000500020,熊本県熊本市中央区城東町5-46,クマモトケンクマモトシチュウオウクジョウトウマチ5-46,クマモトケンクマモトシチュウオウクジョウトウマチゴヨンジュウロク,JPN,日本,ニホン,ニホン,43,熊本県,クマモトケン,クマモトケン,101,熊本市中央区,クマモトシチュウオウク,クマモトシチュウオウク,051,城東町,ジョウトウマチ,ジョウトウマチ,000,,,,00005,5,5,ゴ,00020,46,46,ヨンジュウロク,860-0846,TBN,1,0,,130.7112339952,32.806359592,,,0,,130.7112901476,32.8063414171,,,,,,,,,,,,,,,,
431010510000000500021,熊本県熊本市中央区城東町5-47,クマモトケンクマモトシチュウオウクジョウトウマチ5-47,クマモトケンクマモトシチュウオウクジョウトウマチゴヨンジュウナナ,JPN,日本,ニホン,ニホン,43,熊本県,クマモトケン,クマモトケン,101,熊本市中央区,クマモトシチュウオウク,クマモトシチュウオウク,051,城東町,ジョウトウマチ,ジョウトウマチ,000,,,,00005,5,5,ゴ,00021,47,47,ヨンジュウナナ,860-0846,TBN,1,0,,130.7111409505,32.80621148,,,0,,130.711203342,32.8061962891,,,,,,,,,,,,,,,,
431010510000000500022,熊本県熊本市中央区城東町5-48,クマモトケンクマモトシチュウオウクジョウトウマチ5-48,クマモトケンクマモトシチュウオウクジョウトウマチゴヨンジュウハチ,JPN,日本,ニホン,ニホン,43,熊本県,クマモトケン,クマモトケン,101,熊本市中央区,クマモトシチュウオウク,クマモトシチュウオウク,051,城東町,ジョウトウマチ,ジョウトウマチ,000,,,,00005,5,5,ゴ,00022,48,48,ヨンジュウハチ,860-0846,TBN,1,0,,130.7109920247,32.8061979167,,,0,,,,,,,,,,,,,,,,,,,
431010510000000500024,熊本県熊本市中央区城東町5-50,クマモトケンクマモトシチュウオウクジョウトウマチ5-50,クマモトケンクマモトシチュウオウクジョウトウマチゴゴジュウ,JPN,日本,ニホン,ニホン,43,熊本県,クマモトケン,クマモトケン,101,熊本市中央区,クマモトシチュウオウク,クマモトシチュウオウク,051,城東町,ジョウトウマチ,ジョウトウマチ,000,,,,00005,5,5,ゴ,00024,50,50,ゴジュウ,860-0846,TBN,1,0,,130.7107394748,32.8058138021,,,0,,130.7106323242,32.8056334093,,,,,,,,,,,,,,,,
431010510000000500025,熊本県熊本市中央区城東町5-52,クマモトケンクマモトシチュウオウクジョウトウマチ5-52,クマモトケンクマモトシチュウオウクジョウトウマチゴゴジュウニ,JPN,日本,ニホン,ニホン,43,熊本県,クマモトケン,クマモトケン,101,熊本市中央区,クマモトシチュウオウク,クマモトシチュウオウク,051,城東町,ジョウトウマチ,ジョウトウマチ,000,,,,00005,5,5,ゴ,00025,52,52,ゴジュウニ,860-0846,TBN,1,0,,130.7108808051,32.8058433702,,,0,,130.7109423828,32.8058626302,,,,,,,,,,,,,,,,
431010510000000500026,熊本県熊本市中央区城東町5-53,クマモトケンクマモトシチュウオウクジョウトウマチ5-53,クマモトケンクマモトシチュウオウクジョウトウマチゴゴジュウサン,JPN,日本,ニホン,ニホン,43,熊本県,クマモトケン,クマモトケン,101,熊本市中央区,クマモトシチュウオウク,クマモトシチュウオウク,051,城東町,ジョウトウマチ,ジョウトウマチ,000,,,,00005,5,5,ゴ,00026,53,53,ゴジュウサン,860-0846,TBN,1,0,,130.710824924,32.8058062066,,,0,,130.7108759223,32.8057820638,,,,,,,,,,,,,,,,
431010510000000500027,熊本県熊本市中央区城東町5-54,クマモトケンクマモトシチュウオウクジョウトウマチ5-54,クマモトケンクマモトシチュウオウクジョウトウマチゴゴジュウヨン,JPN,日本,ニホン,ニホン,43,熊本県,クマモトケン,クマモトケン,101,熊本市中央区,クマモトシチュウオウク,クマモトシチュウオウク,051,城東町,ジョウトウマチ,ジョウトウマチ,000,,,,00005,5,5,ゴ,00027,54,54,ゴジュウヨン,860-0846,TBN,1,0,,130.7107801649,32.8057522244,,,0,,130.7108314345,32.8057283529,,,,,,,,,,,,,,,,
431010510000000500028,熊本県熊本市中央区城東町5-56,クマモトケンクマモトシチュウオウクジョウトウマチ5-56,クマモトケンクマモトシチュウオウクジョウトウマチゴゴジュウロク,JPN,日本,ニホン,ニホン,43,熊本県,クマモトケン,クマモトケン,101,熊本市中央区,クマモトシチュウオウク,クマモトシチュウオウク,051,城東町,ジョウトウマチ,ジョウトウマチ,000,,,,00005,5,5,ゴ,00028,56,56,ゴジュウロク,860-0846,TBN,1,0,,130.7107332357,32.8056784397,,,0,,130.7107004123,32.805613878,,,,,,,,,,,,,,,,
431010510000000500029,熊本県熊本市中央区城東町5-57,クマモトケンクマモトシチュウオウクジョウトウマチ5-57,クマモトケンクマモトシチュウオウクジョウトウマチゴゴジュウナナ,JPN,日本,ニホン,ニホン,43,熊本県,クマモトケン,クマモトケン,101,熊本市中央区,クマモトシチュウオウク,クマモトシチュウオウク,051,城東町,ジョウトウマチ,ジョウトウマチ,000,,,,00005,5,5,ゴ,00029,57,57,ゴジュウナナ,860-0846,TBN,1,0,,130.7105932617,32.8057297092,,,0,,130.710566135,32.8056526693,,,,,,,,,,,,,,,,
431010510000000500030,熊本県熊本市中央区城東町5-58-1,クマモトケンクマモトシチュウオウクジョウトウマチ5-58-1,クマモトケンクマモトシチュウオウクジョウトウマチゴゴジュウハチノイチ,JPN,日本,ニホン,ニホン,43,熊本県,クマモトケン,クマモトケン,101,熊本市中央区,クマモトシチュウオウク,クマモトシチュウオウク,051,城東町,ジョウトウマチ,ジョウトウマチ,000,,,,00005,5,5,ゴ,00030,58-1,58-1,ゴジュウハチノイチ,860-0846,TBN,1,0,,130.7104711914,32.8057484266,,,0,,130.7104286024,32.8056974284,,,,,,,,,,,,,,,,
431010510000000500031,熊本県熊本市中央区城東町5-59,クマモトケンクマモトシチュウオウクジョウトウマチ5-59,クマモトケンクマモトシチュウオウクジョウトウマチゴゴジュウキュウ,JPN,日本,ニホン,ニホン,43,熊本県,クマモトケン,クマモトケン,101,熊本市中央区,クマモトシチュウオウク,クマモトシチュウオウク,051,城東町,ジョウトウマチ,ジョウトウマチ,000,,,,00005,5,5,ゴ,00031,59,59,ゴジュウキュウ,860-0846,TBN,1,0,,130.7104106988,32.805770128,,,0,,130.7103851997,32.8057028537,,,,,,,,,,,,,,,,
431010510000000500032,熊本県熊本市中央区城東町5-61,クマモトケンクマモトシチュウオウクジョウトウマチ5-61,クマモトケンクマモトシチュウオウクジョウトウマチゴロクジュウイチ,JPN,日本,ニホン,ニホン,43,熊本県,クマモトケン,クマモトケン,101,熊本市中央区,クマモトシチュウオウク,クマモトシチュウオウク,051,城東町,ジョウトウマチ,ジョウトウマチ,000,,,,00005,5,5,ゴ,00032,61,61,ロクジュウイチ,860-0846,TBN,1,0,,130.7102943251,32.8059876845,,,0,,130.7103309462,32.8059613715,130.7104207357,32.8060636393,130.7104568142,32.8060869683,,,,,,,,,,,,
431010510000000500033,熊本県熊本市中央区城東町5-62,クマモトケンクマモトシチュウオウクジョウトウマチ5-62,クマモトケンクマモトシチュウオウクジョウトウマチゴロクジュウニ,JPN,日本,ニホン,ニホン,43,熊本県,クマモトケン,クマモトケン,101,熊本市中央区,クマモトシチュウオウク,クマモトシチュウオウク,051,城東町,ジョウトウマチ,ジョウトウマチ,000,,,,00005,5,5,ゴ,00033,62,62,ロクジュウニ,860-0846,TBN,1,0,,130.7101546224,32.8058699544,,,0,,130.7100957574,32.8057910156,,,,,,,,,,,,,,,,
431010510000000500034,熊本県熊本市中央区城東町5-63,クマモトケンクマモトシチュウオウクジョウトウマチ5-63,クマモトケンクマモトシチュウオウクジョウトウマチゴロクジュウサン,JPN,日本,ニホン,ニホン,43,熊本県,クマモトケン,クマモトケン,101,熊本市中央区,クマモトシチュウオウク,クマモトシチュウオウク,051,城東町,ジョウトウマチ,ジョウトウマチ,000,,,,00005,5,5,ゴ,00034,63,63,ロクジュウサン,860-0846,TBN,1,0,,130.7100179036,32.8058588325,,,0,,,,,,,,,,,,,,,,,,,
431010510000000500035,熊本県熊本市中央区城東町5-64,クマモトケンクマモトシチュウオウクジョウトウマチ5-64,クマモトケンクマモトシチュウオウクジョウトウマチゴロクジュウヨン,JPN,日本,ニホン,ニホン,43,熊本県,クマモトケン,クマモトケン,101,熊本市中央区,クマモトシチュウオウク,クマモトシチュウオウク,051,城東町,ジョウトウマチ,ジョウトウマチ,000,,,,00005,5,5,ゴ,00035,64,64,ロクジュウヨン,860-0846,TBN,1,0,,130.7098817274,32.8058962674,,,0,,130.7098611111,32.8058995226,,,,,,,,,,,,,,,,
43101059,熊本県熊本市中央区水道町,クマモトケンクマモトシチュウオウクスイドウチョウ,クマモトケンクマモトシチュウオウクスイドウチョウ,JPN,日本,ニホン,ニホン,43,熊本県,クマモトケン,クマモトケン,101,熊本市中央区,クマモトシチュウオウク,クマモトシチュウオウク,059,水道町,スイドウチョウ,スイドウチョウ,,,,,,,,,,,,,860-0844,OAZ,1,0,,130.7131339518,32.80328125,,,1,,,,,,,,,,,,,,,,,,,
4310105900000001,熊本県熊本市中央区水道町1,クマモトケンクマモトシチュウオウクスイドウチョウ1,クマモトケンクマモトシチュウオウクスイドウチョウイチ,JPN,日本,ニホン,ニホン,43,熊本県,クマモトケン,クマモトケン,101,熊本市中央区,クマモトシチュウオウク,クマモトシチュウオウク,059,水道町,スイドウチョウ,スイドウチョウ,000,,,,00001,1,1,イチ,,,,,860-0844,GIK,1,0,,130.7128141276,32.8028998481,,,1,,,,,,,,,,,,,,,,,,,
431010590000000100001,熊本県熊本市中央区水道町1-1,クマモトケンクマモトシチュウオウクスイドウチョウ1-1,クマモトケンクマモトシチュウオウクスイドウチョウイチイチ,JPN,日本,ニホン,ニホン,43,熊本県,クマモトケン,クマモトケン,101,熊本市中央区,クマモトシチュウオウク,クマモトシチュウオウク,059,水道町,スイドウチョウ,スイドウチョウ,000,,,,00001,1,1,イチ,00001,1,1,イチ,860-0844,TBN,1,0,,130.7124745009,32.8027140299,,,0,,130.7124240451,32.8026161024,130.7124332682,32.802613661,,,,,,,,,,,,,,
431010590000000100006,熊本県熊本市中央区水道町1-2,クマモトケンクマモトシチュウオウクスイドウチョウ1-2,クマモトケンクマモトシチュウオウクスイドウチョウイチニ,JPN,日本,ニホン,ニホン,43,熊本県,クマモトケン,クマモトケン,101,熊本市中央区,クマモトシチュウオウク,クマモトシチュウオウク,059,水道町,スイドウチョウ,スイドウチョウ,000,,,,00001,1,1,イチ,00006,2,2,ニ,860-0844,TBN,1,0,,130.7127007378,32.8028719076,,,0,,130.7126557075,32.8028900825,,,,,,,,,,,,,,,,
431010590000000100011,熊本県熊本市中央区水道町1-7,クマモトケンクマモトシチュウオウクスイドウチョウ1-7,クマモトケンクマモトシチュウオウクスイドウチョウイチナナ,JPN,日本,ニホン,ニホン,43,熊本県,クマモトケン,クマモトケン,101,熊本市中央区,クマモトシチュウオウク,クマモトシチュウオウク,059,水道町,スイドウチョウ,スイドウチョウ,000,,,,00001,1,1,イチ,00011,7,7,ナナ,860-0844,TBN,1,0,,130.7127113173,32.803120931,,,0,,130.7126044379,32.8031561957,,,,,,,,,,,,,,,,
431010590000000100012,熊本県熊本市中央区水道町1-9,クマモトケンクマモトシチュウオウクスイドウチョウ1-9,クマモトケンクマモトシチュウオウクスイドウチョウイチキュウ,JPN,日本,ニホン,ニホン,43,熊本県,クマモトケン,クマモトケン,101,熊本市中央区,クマモトシチュウオウク,クマモトシチュウオウク,059,水道町,スイドウチョウ,スイドウチョウ,000,,,,00001,1,1,イチ,00012,9,9,キュウ,860-0844,TBN,1,0,,130.7127886285,32.8032834201,,,0,,130.7126779514,32.8033243815,130.7127124023,32.8034079319,,,,,,,,,,,,,,
431010590000000100002,熊本県熊本市中央区水道町1-16,クマモトケンクマモトシチュウオウクスイドウチョウ1-16,クマモトケンクマモトシチュウオウクスイドウチョウイチジュウロク,JPN,日本,ニホン,ニホン,43,熊本県,クマモトケン,クマモトケン,101,熊本市中央区,クマモトシチュウオウク,クマモトシチュウオウク,059,水道町,スイドウチョウ,スイドウチョウ,000,,,,00001,1,1,イチ,00002,16,16,ジュウロク,860-0844,TBN,1,0,,130.7131339518,32.8032861328,,,0,,130.7132392036,32.8032592773,,,,,,,,,,,,,,,,
431010590000000100003,熊本県熊本市中央区水道町1-17,クマモトケンクマモトシチュウオウクスイドウチョウ1-17,クマモトケンクマモトシチュウオウクスイドウチョウイチジュウナナ,JPN,日本,ニホン,ニホン,43,熊本県,クマモトケン,クマモトケン,101,熊本市中央区,クマモトシチュウオウク,クマモトシチュウオウク,059,水道町,スイドウチョウ,スイドウチョウ,000,,,,00001,1,1,イチ,00003,17,17,ジュウナナ,860-0844,TBN,1,0,,130.7131146918,32.8032115343,,,0,,130.7132109918,32.8031852214,,,,,,,,,,,,,,,,
431010590000000100005,熊本県熊本市中央区水道町1-19,クマモトケンクマモトシチュウオウクスイドウチョウ1-19,クマモトケンクマモトシチュウオウクスイドウチョウイチジュウキュウ,JPN,日本,ニホン,ニホン,43,熊本県,クマモトケン,クマモトケン,101,熊本市中央区,クマモトシチュウオウク,クマモトシチュウオウク,059,水道町,スイドウチョウ,スイドウチョウ,000,,,,00001,1,1,イチ,00005,19,19,ジュウキュウ,860-0844,TBN,1,0,,130.7129937066,32.8030683051,,,0,,130.7131475152,32.8030202908,130.7131496853,32.8030259874,,,,,,,,,,,,,,
431010590000000100007,熊本県熊本市中央区水道町1-21,クマモトケンクマモトシチュウオウクスイドウチョウ1-21,クマモトケンクマモトシチュウオウクスイドウチョウイチニジュウイチ,JPN,日本,ニホン,ニホン,43,熊本県,クマモトケン,クマモトケン,101,熊本市中央区,クマモトシチュウオウク,クマモトシチュウオウク,059,水道町,スイドウチョウ,スイドウチョウ,000,,,,00001,1,1,イチ,00007,21,21,ニジュウイチ,860-0844,TBN,1,0,,130.7126266819,32.8026345486,,,0,,130.7125813802,32.8025569661,130.7125824653,32.8025566949,130.7125965712,32.8025528971,130.7128613281,32.8029050022,130.7130645074,32.8027888997,130.7131027561,32.8028876411,,,,,,
