zid,zid_attr,building_name,name,name_read_through,post_code,address_code,address,room_count,tenant_floor_type,tenant_floor,tenant_floor_num,tenant_room_name,building_type,building_use,building_use_level,building_top_floor_num,building_bottom_floor_num,position/0,position/1,area_size,total_area_size,distance,build_year,build_year_month_level,building_structure1,building_structure2,building_structure_level,ownership_type,ownership_type_level
309353651841853065,1,,,,860-0844,431010590000001200002,熊本県熊本市中央区水道町12-10,1,0,,,,3,1001,D,2,-1,130.7143362088,32.8041281467,48,96,,1996,D,1,,D,,
309353651841852829,1752291722794296449,ギャラリーヤマダ,ギャラリーヤマダ,,860-0845,431010160000000100003,熊本県熊本市中央区上通町1-15,1,0,,,,3,2000,D,2,-1,130.7103968641,32.8037220595,155,310,,2007,D,0,,D,,
309353651841853354,1,,,,860-0843,431010240000000400011,熊本県熊本市中央区草葉町4-6,1,0,,,,3,1001,D,2,-1,130.713245714,32.8064577908,163,326,,1996,D,1,,D,,
309353651841861423,1,,,,860-0848,431010950000000500020,熊本県熊本市中央区南坪井町5-8,1,0,,,,3,1001,D,1,-1,130.7124886068,32.8078415256,77,77,,1996,D,1,,D,,
309353651841853216,1,,,,860-0845,431010160000000700008,熊本県熊本市中央区上通町7-18,1,0,,,,3,1001,D,3,-1,130.7120998806,32.8050838216,85,255,,1996,D,0,,D,,
1752292238995678431,1751044876608430112,HAPPY-2ビル,HAPPY-2ビル,,860-0848,4310109500000001,熊本県熊本市中央区南坪井町1,4,0,,,,3,3006,D,2,-1,130.7128301324,32.8068725586,182,364,,2023,D,0,,D,,
309353651841853526,1751104250236565308,PEOPLE,PEOPLE,,860-0845,431010160000000900004,熊本県熊本市中央区上通町9-14,,0,,,,3,2000,D,2,-1,130.7123659939,32.805582411,40,80,,1996,D,1,,D,,
309353651841853090,309096949431284585,長安寺ビル,長安寺ビル,,860-0844,431010590000000100012,熊本県熊本市中央区水道町1-9,3,0,,,,3,3006,D,2,0,130.7127566189,32.8033943685,47,94,,1996,D,1,,D,,
309353651841853251,1,,,,860-0843,431010240000000300003,熊本県熊本市中央区草葉町3-18,1,0,,,,3,1001,D,2,-1,130.7136013455,32.8060177951,122,244,,1998,D,1,,D,,
309353651841861441,310146983035704769,エステプロイース,エステプロイース,,860-0847,431010170000000300012,熊本県熊本市中央区上林町3-36,1,0,,,,3,2000,D,2,-1,130.7119938151,32.8080069987,102,204,,1996,D,0,,D,,
309353651841853417,1751969565887268792,黒酢チキン南蛮定食たかもとや,黒酢チキン南蛮定食たかもとや,,860-0845,431010160000000900010,熊本県熊本市中央区上通町9-4,1,0,,,,3,2000,D,2,-1,130.7115801324,32.8056022135,240,480,,1996,D,0,,D,,
309353651841853524,309096949431286657,ロータス,ロータス,,860-0845,431010160000001000014,熊本県熊本市中央区上通町10-7,2,0,,,,3,3006,D,3,-1,130.7119004991,32.8061477322,165,495,,1998,D,0,,D,,
309353651841853445,309096949431286385,BACK WOODS,BACK WOODS,,860-0845,431010160000000800006,熊本県熊本市中央区上通町8-18,,0,,,,3,2000,D,1,-1,130.7112065972,32.8059977214,35,35,,2004,D,1,,D,,
309353651841853104,309096949431284660,第7ロータリービル,第7ロータリービル,,860-0844,431010590000000300006,熊本県熊本市中央区水道町3-22,8,0,,,,3,3006,D,5,0,130.7134103733,32.8041788737,333,1665,,1998,D,0,,D,,
309353651841853125,309096949431284841,ダンスアカデミーリーベル,ダンスアカデミーリーベル,,860-0844,431010590000000900001,熊本県熊本市中央区水道町9-13,1,0,,,,3,2000,D,3,-1,130.7144634332,32.8030688477,124,372,,1996,D,0,,D,,
309353651841852960,1752009148305799525,乃が美はなれ熊本店,乃が美はなれ熊本店,,860-0848,431010950000000400001,熊本県熊本市中央区南坪井町4-11,,0,,,,3,2000,D,2,-1,130.7141484918,32.8073282878,96,192,,1996,D,0,,D,,
309353651841853519,309096949431286641,㈲近藤文房具店,㈲近藤文房具店,,860-0848,431010950000000100016,熊本県熊本市中央区南坪井町1-4,,0,,,,3,2000,D,2,-1,130.7120903863,32.8072243924,198,396,,1996,D,0,,D,,
309353651841852674,1,,,,860-0847,431010170000000100019,熊本県熊本市中央区上林町1-41,1,0,,,,3,1001,D,2,-1,130.7105303277,32.8073212348,74,148,,1996,D,1,,D,,
309353651841861297,310146983035704338,上林パーキング,上林パーキング,,860-0847,431010170000000300004,熊本県熊本市中央区上林町3-25,1,0,,,,3,2000,D,0,-1,130.7115974935,32.8084307183,94,94,,1998,D,0,,D,,
309353651841853318,309096949431285768,ヘアーブティックロダン,ヘアーブティックロダン,,860-0848,431010950000000100005,熊本県熊本市中央区南坪井町1-17,,0,,,,3,2000,D,2,-1,130.7131713867,32.8072561306,30,60,,1996,D,1,,D,,
309353651841853405,309096949431286258,Xes-ta,Xes-ta,,860-0847,431010170000000100009,熊本県熊本市中央区上林町1-25,,0,,,,3,2000,D,2,-1,130.7117301432,32.8071720378,111,222,,1996,D,0,,D,,
309353651841853499,1,,,,860-0843,431010240000000200005,熊本県熊本市中央区草葉町2-22,,0,,,,3,9999,D,1,-1,130.7139238824,32.8053933377,31,31,,2005,D,1,,D,,
309353651841852870,310150281570636539,翠ビル,翠ビル,,860-0846,431010510000000500028,熊本県熊本市中央区城東町5-56,7,0,,,,3,3006,D,5,0,130.7107261827,32.805660536,119,595,,1996,D,0,,D,,
309353651841853034,309096949431284195,立体駐車場,立体駐車場,,860-0844,4310105900000008,熊本県熊本市中央区水道町8,,0,,,,3,2000,D,0,0,130.713843316,32.8029012044,171,171,,2001,D,0,,D,,
309353651841853340,1,,,,860-0845,431010160000000800003,熊本県熊本市中央区上通町8-15,,0,,,,3,9999,D,3,-1,130.7113943142,32.8062405056,205,615,,1996,D,0,,D,,
309353651841853461,309096949431286421,t-Fourビル,t-Fourビル,,860-0845,431010160000000600002,熊本県熊本市中央区上通町6-15,8,0,,,,3,3006,D,5,1,130.7110804579,32.8053857422,298,1788,,2000,D,0,,D,,
309353651841853343,309096949431285936,Junk Art,Junk Art,,860-0846,4310105100000005,熊本県熊本市中央区城東町5,,0,,,,3,2000,D,2,-1,130.7112179905,32.8063324653,47,94,,2002,D,1,,D,,
309353651841852853,310150281570636452,イトウビル,イトウビル,,860-0845,431010160000000400006,熊本県熊本市中央区上通町4-15,2,0,,,,3,3006,D,2,-1,130.7106499566,32.8043703885,174,348,,1998,D,0,,D,,
309353651841852838,1752009148305799488,TIGRE,TIGRE,,860-0845,431010160000000400013,熊本県熊本市中央区上通町4-7,,0,,,,3,2000,D,2,-1,130.7103187391,32.804225803,32,64,,2004,D,1,,D,,
309353651841853112,309096949431284699,牧師館,牧師館,,860-0844,431010590000000100007,熊本県熊本市中央区水道町1-21,,0,,,,3,2000,D,2,-1,130.712819553,32.8029120551,60,120,,2006,D,0,,D,,
309353651841853113,309096949431284700,肥後銀行駐車場,肥後銀行駐車場,,860-0844,431010590000000100006,熊本県熊本市中央区水道町1-2,1,0,,,,3,2000,D,0,-1,130.7127007378,32.8028738064,123,123,,1996,D,0,,D,,
309353651841853613,1749191100003782555,パークシティ24h水道町バイク・自転車駐輪場,パークシティ24h水道町バイク・自転車駐輪場,,860-0844,4310105900000011,熊本県熊本市中央区水道町11,,0,,,,3,2000,D,1,-1,130.714351671,32.8036200629,21,21,,2013,D,1,,D,,
309353651841853069,309096949431284406,TAC熊本校,TAC熊本校,,860-0844,431010590000000900008,熊本県熊本市中央区水道町9-29,6,0,,,,3,3006,D,5,-1,130.714214681,32.8021883138,214,1070,,1996,D,0,,D,,
309353651841853377,309096949431286048,マーケットプレース,マーケットプレース,,860-0847,431010170000000100012,熊本県熊本市中央区上林町1-30,6,0,,,,3,3006,D,2,0,130.7116048177,32.8070347765,323,646,,2003,D,0,,D,,
309353651841852875,1,,,,860-0846,431010510000000500025,熊本県熊本市中央区城東町5-52,1,0,,,,3,1001,D,2,-1,130.7108808051,32.8058433702,40,80,,2006,D,1,,D,,
309353651841861318,1749191100003783321,はらだ写真場,はらだ写真場,,860-0847,431010170000000100007,熊本県熊本市中央区上林町1-23,,0,,,,3,2000,D,3,-1,130.7118321398,32.8074449327,89,267,,1996,D,0,,D,,
309353651841861319,1747911268469086164,フジタヘアー,フジタヘアー,,860-0847,431010170000000300003,熊本県熊本市中央区上林町3-24,,0,,,,3,2000,D,1,-1,130.7115521918,32.808530816,52,52,,2006,B,0,3,B,,
309353651841853352,309096949431285944,㈲セイキョウ社,㈲セイキョウ社,,860-0848,431010950000000100009,熊本県熊本市中央区南坪井町1-21,1,0,,,,3,3001,D,2,-1,130.7130040148,32.8069514974,63,126,,1996,D,1,,D,,
309353651841853280,309096949431285668,成田屋,成田屋,,860-0848,431010950000000100013,熊本県熊本市中央区南坪井町1-3,,0,,,,3,2000,D,3,-1,130.7120374891,32.8071592882,75,225,,1996,D,0,,D,,
309353651841853068,1,,,,860-0844,431010590000001200005,熊本県熊本市中央区水道町12-7,,0,,,,3,9999,D,3,-1,130.7139699978,32.8041438802,94,282,,1996,D,0,,D,,
309353651841853496,1,,,,860-0843,431010240000000100007,熊本県熊本市中央区草葉町1-40,1,0,,,,3,1001,D,3,-1,130.7124750434,32.8052861871,137,411,,1996,D,0,,D,,
309353651841853269,309096949431285543,ハヤカワスポーツ館,ハヤカワスポーツ館,,860-0845,431010160000000900001,熊本県熊本市中央区上通町9-1,2,0,,,,3,3006,D,3,-1,130.7114664714,32.8055015734,394,1182,,1996,D,0,,D,,
309353651841861254,1752009148305800072,SANYO,SANYO,,860-0848,431010950000000700007,熊本県熊本市中央区南坪井町7-17,1,0,,,,3,2000,D,2,-1,130.712722168,32.8083026801,52,104,,2000,D,0,,D,,
309353651841861397,1751969565887269321,並木坂デンタルクリニック,並木坂デンタルクリニック,,860-0848,431010950000000500006,熊本県熊本市中央区南坪井町5-19,1,0,,,,3,2000,D,2,-1,130.7122998047,32.8076912435,147,294,,1996,D,0,,D,,
309353651841853580,1,,,,860-0845,431010160000000800017,熊本県熊本市中央区上通町8-7,1,0,,,,3,1001,D,2,-1,130.7112310113,32.8060256619,53,106,,1996,D,1,,D,,
309353651841853470,1751044876608430088,モクサルコプチャン,モクサルコプチャン,,860-0843,431010240000000400012,熊本県熊本市中央区草葉町4-9,,0,,,,3,2000,D,2,-1,130.7135413954,32.8064238824,68,136,,1996,D,0,,D,,
309353651841852824,310150281570636373,岡田珈琲,岡田珈琲,,860-0845,431010160000000100008,熊本県熊本市中央区上通町1-20,,0,,,,3,2000,D,3,-1,130.7103797743,32.8033170573,49,147,,1996,D,0,,D,,
309353651841852941,309096949431283906,DRUMBe-9,DRUMBe-9,,860-0846,431010510000000500001,熊本県熊本市中央区城東町5-13,,0,,,,3,2000,D,3,0,130.7107733832,32.8060275608,507,1521,,2010,D,0,,D,,
309353651841853368,309096949431285981,GOA,GOA,,860-0843,431010240000000200018,熊本県熊本市中央区草葉町2-4,1,0,,,,3,2000,D,2,-1,130.7126869032,32.8059977214,46,92,,1996,D,1,,D,,
309353651841853402,309096949431286257,弐ノ弐,弐ノ弐,,860-0848,431010950000000200006,熊本県熊本市中央区南坪井町2-2,,0,,,,3,2000,D,2,-1,130.7130948893,32.8066824002,68,136,,1996,D,0,,D,,
309353651841853100,309096949431284602,旬彩料理邸宅八伍邸,旬彩料理邸宅八伍邸,,860-0845,431010160000000500013,熊本県熊本市中央区上通町5-41,,0,,,,3,2000,D,2,-1,130.7119015842,32.8037589518,134,268,,1996,D,0,,D,,
309353651841853481,1,,,,860-0845,431010160000001100012,熊本県熊本市中央区上通町11-5,,0,,,,3,9999,D,2,-1,130.7118728299,32.8067103407,79,158,,1996,D,1,,D,,
309353651841853346,1751889301538362167,いけばな教室,いけばな教室,,860-0848,431010950000000200003,熊本県熊本市中央区南坪井町2-14,1,0,,,,3,1001,D,1,-1,130.7137605794,32.8065812174,124,124,,1996,D,1,,D,,
309353651841853463,1,,,,860-0845,431010160000000900012,熊本県熊本市中央区上通町9-6,,0,,,,3,9999,D,0,-1,130.7115397135,32.8057006836,128,128,,1996,D,0,,D,,
309353651841853549,1751104250236565315,しん,しん,,860-0844,431010590000000400012,熊本県熊本市中央区水道町4-30-1,,0,,,,3,2000,D,2,-1,130.7130666775,32.804679362,105,210,,2000,D,0,,D,,
309353651841861396,310146983035704754,熊本第一信用金庫上通支店,熊本第一信用金庫上通支店,,860-0848,431010950000000500018,熊本県熊本市中央区南坪井町5-5,,0,,,,3,2000,D,2,-1,130.7123111979,32.8079429796,167,334,,1996,D,0,,D,,
309353651841861267,1747911268469086161,Crepes,Crepes,,860-0847,431010170000000100010,熊本県熊本市中央区上林町1-26,,0,,,,3,2000,D,3,-1,130.7118351237,32.807375217,31,93,,1996,D,0,,D,,
309353651841853412,309096949431286272,H・Kビル,H・Kビル,,860-0845,431010160000001000004,熊本県熊本市中央区上通町10-15,3,0,,,,3,3003,B,3,0,130.7125203451,32.8059594727,40,120,,1984,B,0,2,B,2,B
309353651841853260,309096949431285516,法念寺,法念寺,,860-0844,431010590000001500002,熊本県熊本市中央区水道町15-26,1,0,,,,3,3001,D,2,-1,130.7163891602,32.804772678,212,424,,1996,D,1,,D,,
309353651841853431,310146983035701302,旅館みやこ,旅館みやこ,,860-0847,431010170000000100015,熊本県熊本市中央区上林町1-35,1,0,,,,3,3001,D,2,-1,130.7110894097,32.8072138129,158,316,,1996,D,1,,D,,
309353651841852672,310056823082229602,おはこ,おはこ,,860-0847,431010170000000100017,熊本県熊本市中央区上林町1-37,1,0,,,,3,2000,D,2,-1,130.7109103733,32.8072238498,103,206,,1998,D,0,,D,,
309353651841853491,1749946464492483368,ぬちぐすい,ぬちぐすい,,860-0843,431010240000000200008,熊本県熊本市中央区草葉町2-25,,0,,,,3,2000,D,2,-1,130.7137787543,32.8054771593,61,122,,1996,D,0,,D,,
309353651841853545,1,,,,860-0845,431010160000001000012,熊本県熊本市中央区上通町10-4,,0,,,,3,9999,D,2,-1,130.7117182075,32.8061271159,132,264,,1996,D,0,,D,,
309353651841853020,309096949431284132,カトリック手取教会信徒会館,カトリック手取教会信徒会館,,860-0845,431010160000000300008,熊本県熊本市中央区上通町3-34,1,0,,,,3,2000,D,2,-1,130.7122135417,32.8030498589,848,1696,,2000,D,0,,D,,
309353651841853007,309096949431284115,手取天満宮,手取天満宮,,860-0845,431010160000000500009,熊本県熊本市中央区上通町5-34,,0,,,,3,2000,D,1,-1,130.7128279622,32.8036954753,147,147,,1996,D,0,,D,,
309353651841853098,309096949431284600,ニック,ニック,,860-0845,431010160000000500003,熊本県熊本市中央区上通町5-13,,0,,,,3,2000,D,1,-1,130.7117534722,32.8042778863,48,48,,1996,D,1,,D,,
309353651841852886,310150281570636631,NK№1ビル,NK№1ビル,,860-0845,431010160000000100001,熊本県熊本市中央区上通町1-1,7,0,,,,3,3006,D,6,0,130.7101315647,32.8036265734,439,2634,,2008,D,0,,D,,
1749191616205164350,1749802428468851746,ポスパーク熊本オークス通り駐車場,ポスパーク熊本オークス通り駐車場,ポスパーククマモトオークスドオリチュウシャジョウ,860-0846,4310105100000003,熊本県熊本市中央区城東町3,,0,,,,3,2000,D,3,-1,130.7099782986,32.8045681424,2109,6327,,,,0,,D,,
309353651841853537,309096949431286797,MORE'S,MORE'S,,860-0845,431010160000000700010,熊本県熊本市中央区上通町7-2,6,0,,,,3,3006,D,4,0,130.7112481011,32.8046856011,200,800,,1996,D,0,,D,,
309353651841861348,1748357670190038691,林檎堂,林檎堂,,860-0847,431010170000000300012,熊本県熊本市中央区上林町3-36,1,0,,,,3,2000,D,2,-1,130.7119810655,32.8079427083,120,240,,1998,D,0,,D,,
309353651841853624,309096949431287373,世菜,世菜,,860-0843,431010240000000300004,熊本県熊本市中央区草葉町3-19,,0,,,,3,2000,D,2,-1,130.7132280816,32.8060321723,157,314,,2014,D,0,,D,,
309353651841861315,1749191100003783319,㈲ヒガシ電器,㈲ヒガシ電器,,860-0847,431010170000000100002,熊本県熊本市中央区上林町1-13,,0,,,,3,2000,D,3,-1,130.7110473633,32.807375217,79,237,,2005,D,0,,D,,
309353651841853456,1751104250236565294,テンカビル,テンカビル,,860-0848,431010950000000100002,熊本県熊本市中央区南坪井町1-10,3,0,,,,3,3006,D,2,-1,130.712383355,32.8072398546,154,308,,2004,D,0,,D,,
309353651841852844,1747911268469085550,nim spa,nim spa,,860-0846,431010510000000500032,熊本県熊本市中央区城東町5-61,,0,,,,3,2000,D,3,-1,130.7104370117,32.8061021593,63,189,,2003,D,0,,D,,
309353651841861321,310146983035704363,コメ・バル,コメ・バル,,860-0848,431010950000000700004,熊本県熊本市中央区南坪井町7-13,,0,,,,3,2000,D,2,-1,130.7133726671,32.8081730143,36,72,,1996,D,1,,D,,
309353651841852813,1752291722794296446,井上ビル,井上ビル,,860-0846,431010510000000500011,熊本県熊本市中央区城東町5-34,2,0,,,,3,3006,D,3,-1,130.7099720595,32.8059638129,47,141,,1996,D,0,,D,,
309353651841853089,309096949431284579,ロフティ長安寺,ロフティ長安寺,,860-0845,431010160000000300002,熊本県熊本市中央区上通町3-19,7,0,,,,3,3006,D,4,0,130.7125637478,32.8034190538,50,200,,1996,D,0,,D,,
309353651841852825,310150281570636374,大進㈱第7ビル,大進㈱第7ビル,,860-0845,431010160000000100007,熊本県熊本市中央区上通町1-19,6,0,,,,3,3006,D,5,1,130.7103152127,32.8034573025,461,2766,,1996,D,0,,D,,
1749946980693864592,1749946464492482734,エイルマンション水道町Ⅱ,エイルマンション水道町Ⅱ,,860-0844,431010590000000600004,熊本県熊本市中央区水道町6-3,125,0,,,,3,1002,B,13,-1,130.7137027995,32.8015364583,865,11245,,2022,B,0,3,B,1,B
309353651841852876,310150281570636596,マンション城東,マンション城東,,860-0846,431010510000000500006,熊本県熊本市中央区城東町5-29,11,0,,,,3,1002,D,4,0,130.7108477105,32.8069919162,165,660,,1996,D,0,,D,2,D
309353651841853434,310146983035701304,㈱ヒロナガ,㈱ヒロナガ,,860-0848,431010950000000400002,熊本県熊本市中央区南坪井町4-12,2,0,,,,3,3001,D,2,-1,130.7142545573,32.8072357856,270,540,,1996,D,1,,D,,
309353651841861193,310146983035703773,マンションかがわ,マンションかがわ,,860-0848,431010950000000900002,熊本県熊本市中央区南坪井町9-16,15,0,,,,3,1002,D,4,0,130.7138642036,32.8083517795,194,776,,1996,D,0,,D,2,D
309353651841853123,1752608382142937762,シアーズ第1ビル,シアーズ第1ビル,,860-0844,431010590000000700001,熊本県熊本市中央区水道町7-1,8,0,,,,3,3006,D,7,0,130.7135262044,32.8023505317,223,1561,,1996,D,0,3,B,,
309353651841853533,1747911268469085648,エムジービル,エムジービル,,860-0845,431010160000001000010,熊本県熊本市中央区上通町10-22,14,0,,,,3,1002,D,4,0,130.7119539388,32.8058992513,175,700,,1996,D,0,,D,2,D
309353651841853369,1748357670190038311,KOHENビル,KOHENビル,,860-0843,431010240000000200019,熊本県熊本市中央区草葉町2-5,24,0,,,,3,1002,B,6,0,130.7129096137,32.8058289931,179,1074,,2001,B,0,3,B,2,B
309353651841853270,309096949431285545,D'グランセ白川公園,D'グランセ白川公園,,860-0844,431010590000001500003,熊本県熊本市中央区水道町15-30,28,0,,,,3,1002,B,11,0,130.7165307617,32.8049118381,349,3839,,2008,B,0,3,B,1,D
1748883752949577189,1752291722794296464,レーベン上通りザレジデンス,レーベン上通りザレジデンス,,860-0845,431010160000000600009,熊本県熊本市中央区上通町6-4,47,0,,,,3,1002,B,14,-1,130.710715332,32.8050225152,243,3402,,2023,B,0,3,B,1,B
309353651841853005,309096949431284107,ペンギンビル,ペンギンビル,,860-0845,431010160000000300007,熊本県熊本市中央区上通町3-33,8,0,,,,3,3006,D,5,0,130.7118752713,32.8028266059,53,265,,1996,D,0,,D,,
309353651841861376,310146983035704687,パレイシャル生駒2,パレイシャル生駒2,,860-0847,431010170000000300014,熊本県熊本市中央区上林町3-38,9,0,,,,3,3003,D,8,0,130.7119382053,32.8077457682,78,624,,1996,D,0,,D,2,D
309353651841861226,310146983035703928,Be-9ビル,Be-9ビル,,860-0848,431010950000001000001,熊本県熊本市中央区南坪井町10-1,11,0,,,,3,3006,D,7,1,130.7142103407,32.8075735135,315,2520,,1996,D,0,,D,,
309353651841853541,309096949431286837,NK№Ⅲビル,NK№Ⅲビル,,860-0845,431010160000000700014,熊本県熊本市中央区上通町7-3,5,0,,,,3,3006,D,5,0,130.7112616645,32.8047515191,269,1345,,1996,D,0,,D,,
309353651841860132,310056823082231110,キャッスルビュー,キャッスルビュー,,860-0847,431010170000000200010,熊本県熊本市中央区上林町2-8,16,0,,,,3,3003,B,8,0,130.7099226888,32.8081521267,179,1432,,2002,B,0,3,B,2,B
309353651841853436,309096949431286364,コスモス上通ビル,コスモス上通ビル,,860-0845,431010160000000800009,熊本県熊本市中央区上通町8-20,10,0,,,,3,3006,D,7,0,130.7111713325,32.8058452691,230,1610,,1996,D,0,,D,,
309353651841860218,310146983035701559,ロマージュ上通並木坂,ロマージュ上通並木坂,,860-0848,431010950000000500013,熊本県熊本市中央区南坪井町5-27-1,72,0,,,,3,3003,B,10,0,130.7127167426,32.8076812066,562,5620,,2007,B,0,3,B,2,B
309353651841853384,309096949431286080,大祥ビル,大祥ビル,,860-0846,431010510000000500012,熊本県熊本市中央区城東町5-36,5,0,,,,3,3006,D,5,0,130.7116202799,32.8069061957,171,855,,1998,D,0,,D,,
309353651841853044,309096949431284237,損保ジャパン熊本水道町ビル,損保ジャパン熊本水道町ビル,,860-0844,431010590000000900009,熊本県熊本市中央区水道町9-31,16,0,,,,3,3006,D,7,0,130.7140527344,32.8022496202,411,2877,,1998,D,0,,D,,
309353651841853474,309096949431286471,ソラーレ上通り,ソラーレ上通り,,860-0845,431010160000001100002,熊本県熊本市中央区上通町11-12,17,0,,,,3,1002,B,6,0,130.7123825412,32.8065155707,183,1098,,2001,B,0,3,B,2,B
309353651841853317,309096949431285716,トーカンマンション上通り,トーカンマンション上通り,,860-0845,431010160000000900003,熊本県熊本市中央区上通町9-13,53,0,,,,3,3003,B,10,0,130.7122007921,32.8054427083,554,5540,,1989,B,0,3,B,1,B
309353651841853302,309096949431285680,カメラの坂梨,カメラの坂梨,,860-0845,431010160000000900002,熊本県熊本市中央区上通町9-12,1,0,,,,3,2000,D,2,-1,130.7121766493,32.805636122,83,166,,1996,D,0,,D,,
309353651841861225,310146983035703915,ブライトハウス,ブライトハウス,,860-0848,431010950000000800005,熊本県熊本市中央区南坪井町8-25,12,0,,,,3,1002,D,4,0,130.7137828234,32.8076087782,123,492,,1998,D,0,,D,2,D
309353651841853428,309096949431286329,エトワール草葉,エトワール草葉,,860-0843,431010240000000400002,熊本県熊本市中央区草葉町4-10,22,0,,,,3,3003,B,6,0,130.7136968316,32.8063267687,249,1494,,1977,B,0,2,B,1,B
309353651841853527,309096949431286669,高千穂荘,高千穂荘,,860-0848,431010950000000100012,熊本県熊本市中央区南坪井町1-29,13,0,,,,3,3003,D,3,0,130.7124620226,32.8069154188,199,597,,1996,D,0,,D,2,D
309353651841860108,310056823082231048,コーポ宝島№8,コーポ宝島№8,,860-0847,431010170000000100024,熊本県熊本市中央区上林町1-9,12,0,,,,3,1002,B,3,0,130.7104625109,32.8075477431,145,435,,1978,B,0,2,B,2,B
309353651841852816,310150281570636323,大進ビル,大進ビル,,860-0845,431010160000000100009,熊本県熊本市中央区上通町1-22,7,0,,,,3,3006,D,5,1,130.7102642144,32.8032961697,301,1806,,2008,D,0,,D,,
309353651841853036,309096949431284202,第三クマモトミヤモトビル,第三クマモトミヤモトビル,,860-0845,431010160000000500007,熊本県熊本市中央区上通町5-23,6,0,,,,3,3006,D,5,1,130.7127031793,32.8038848199,267,1602,,1996,D,0,,D,,
1752009664507180850,1749946464492482742,熊本東京海上日動ビル,熊本東京海上日動ビル,,860-0844,431010590000000500001,熊本県熊本市中央区水道町5-15,14,0,,,,3,3006,D,7,-1,130.7131317817,32.8015907118,894,6258,,2020,D,0,,D,,
1749697391553952905,1749696875352571061,エベレストミナミツボイ,エベレストミナミツボイ,,860-0848,431010950000000100011,熊本県熊本市中央区南坪井町1-24,4,0,,,,3,3003,B,3,-1,130.7128971354,32.8067382813,120,360,,1982,B,0,2,B,2,B
309353651841853088,309096949431284573,野口ビル,野口ビル,,860-0844,431010590000000100002,熊本県熊本市中央区水道町1-16,6,0,,,,3,3006,D,4,0,130.7131339518,32.8032855903,150,600,,1996,D,0,,D,,
309353651841853426,309096949431286314,松永ビル,松永ビル,,860-0848,431010950000000200008,熊本県熊本市中央区南坪井町2-4,6,0,,,,3,3003,D,3,0,130.7131271701,32.8067944336,111,333,,1996,D,0,,D,2,D
309353651841853380,309096949431286060,エクシーマンション,エクシーマンション,,860-0845,431010160000001100003,熊本県熊本市中央区上通町11-14,16,0,,,,3,3003,D,8,0,130.7125545247,32.8065087891,402,3216,,1998,D,0,,D,1,D
309353651841852684,309096949431283792,与田ビル,与田ビル,,860-0845,431010160000000500001,熊本県熊本市中央区上通町5-1,9,0,,,,3,3006,D,4,0,130.7109646267,32.8039553494,150,600,,1996,D,0,,D,,
309353651841861208,310146983035703800,上通ひらせビル,上通ひらせビル,,860-0847,431010170000000300017,熊本県熊本市中央区上林町3-41,9,0,,,,3,3003,B,5,0,130.7118834093,32.8075496419,107,535,,2000,B,0,2,B,2,B
309353651841853582,309096949431286888,中山ビル,中山ビル,,860-0845,431010160000000300003,熊本県熊本市中央区上通町3-20,4,0,,,,3,3003,B,4,0,130.7125263129,32.8033572049,68,272,,1973,B,0,2,B,2,B
309353651841853473,309096949431286448,浅井ビル,浅井ビル,,860-0845,431010160000001100011,熊本県熊本市中央区上通町11-4,17,0,,,,3,1002,D,3,0,130.7118937174,32.8065402561,444,1332,,1996,D,0,,D,2,D
309353651841861180,310146983035703686,あさひビル,あさひビル,,860-0848,431010950000001000004,熊本県熊本市中央区南坪井町10-15,36,0,,,,3,1002,B,10,0,130.7143853082,32.8084809028,197,1970,,1987,B,0,4,B,2,B
309353651841853019,309096949431284123,ヨシナガビル,ヨシナガビル,,860-0845,431010160000000300003,熊本県熊本市中央区上通町3-20,7,0,,,,3,3003,B,4,0,130.7124943034,32.8032942708,70,280,,1973,B,0,2,B,2,B
1751554466693404132,1751553950492022256,FOURDEER 水道町ビル,FOURDEER 水道町ビル,,860-0844,4310105900000010,熊本県熊本市中央区水道町10,6,0,,,,3,3006,D,5,-1,130.7138197157,32.8034261068,476,2380,,2024,D,0,,D,,
309353651841853284,309096949431285671,フルーツの里,フルーツの里,,860-0845,431010160000001000007,熊本県熊本市中央区上通町10-19,1,0,,,,3,2000,D,4,-1,130.7123098416,32.8058091905,59,236,,1998,D,0,,D,,
309353651841853076,309096949431284438,ステラ上通りビル,ステラ上通りビル,,860-0845,431010160000000300001,熊本県熊本市中央区上通町3-15,9,0,,,,3,3006,D,5,1,130.7124004449,32.8034236654,239,1434,,1996,D,0,,D,,
309353651841853552,1,,,,860-0845,431010160000001100008,熊本県熊本市中央区上通町11-25,1,0,,,,3,1001,D,4,-1,130.7125439453,32.8063145616,274,1096,,1996,D,0,,D,,
309353651841853575,1752291722794296626,アンドチル,アンドチル,,860-0845,431010160000001000013,熊本県熊本市中央区上通町10-5,,0,,,,3,2000,D,1,-1,130.7117320421,32.8062036133,28,28,,2009,D,1,,D,,
309353651841853030,1749946464492483341,NPO法人らぷらんど,NPO法人らぷらんど,,860-0844,431010590000001400005,熊本県熊本市中央区水道町14-26,,0,,,,3,2000,D,2,-1,130.7152121311,32.8040654839,199,398,,1996,D,0,,D,,
309353651841853232,1,,,,860-0843,431010240000000300005,熊本県熊本市中央区草葉町3-20,1,0,,,,3,1001,D,3,-1,130.713370497,32.8060164388,86,258,,1996,D,0,,D,,
